timestamp,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,uvIndex,ozone
1519916400,Breezy and Overcast,wind,0,0,35.16,24.91,19.6,0.53,996.3,17.26,94,0.98,7,
1519920000,Breezy and Overcast,wind,0.003,0.3,rain,34.36,24.15,18.85,0.53,995.77,16.4,88,0.94,7.17,
1519923600,Breezy and Overcast,wind,0,0,33.16,22.56,18.39,0.54,995.64,16.52,88,0.96,7.51,
1519927200,Breezy and Mostly Cloudy,wind,0,0,33.32,22.8,16.53,0.5,995.39,16.42,90,0.69,7.23,
1519930800,Mostly Cloudy,partly-cloudy-night,0,0,32.48,22.25,16.98,0.52,995.13,14.88,92,0.77,7.24,
1519934400,Overcast,cloudy,0.0005,0.05,0.004,snow,32.9,22.83,16.5,0.5,994.79,14.74,91,1,7.53,
1519938000,Mostly Cloudy,partly-cloudy-night,0,0,32.32,22.19,16.79,0.52,994.17,14.5,95,0.93,7.68,
1519941600,Mostly Cloudy,partly-cloudy-night,0,0,32.62,22.6,16.76,0.52,993.5,14.41,94,0.93,7.47,
1519945200,Mostly Cloudy,partly-cloudy-night,0,0,32.73,22.68,17.09,0.52,992.93,14.55,95,0.82,7.56,
1519948800,Overcast,cloudy,0,0,33.32,23.62,17.66,0.52,992.46,14.07,96,0.95,7.4,
1519952400,Overcast,cloudy,0,0,34,24.52,17.75,0.51,991.89,13.98,97,0.97,7.49,
1519956000,Mostly Cloudy,partly-cloudy-night,0,0,33.85,24.81,18.03,0.52,991.12,12.72,96,0.76,7.3,
1519959600,Overcast,cloudy,0,0,33.62,24.99,17.95,0.52,990.76,11.6,93,1,7.44,
1519963200,Overcast,cloudy,0.0006,0.06,0.004,snow,33.72,25.26,18.95,0.54,990.4,11.27,92,0.99,7.21,
1519966800,Overcast,cloudy,0.0012,0.06,0.009,snow,33.25,24.45,19.81,0.57,989.96,11.78,94,0.99,6.84,
1519970400,Overcast,cloudy,0,0,31.84,22.32,22.82,0.69,989.92,12.61,100,0.99,6.07,
1519974000,Mostly Cloudy,partly-cloudy-day,0.0054,0.11,0.042,snow,31.71,23.24,24.79,0.75,990.31,10.26,102,0.92,4.29,
1519977600,Overcast,cloudy,0.0033,0.11,0.026,snow,31.55,22.7,26.08,0.8,990.79,10.95,104,0.99,3.3,
1519981200,Mostly Cloudy,partly-cloudy-day,0,0,31.7,22.44,27.63,0.85,991.25,11.93,113,0.92,2.56,
1519984800,Overcast,cloudy,0.005,0.3,0.038,snow,32.44,24.18,30.06,0.91,991.89,10.17,120,0.99,2.14,
1519988400,Light Snow,snow,0.0154,0.4,0.117,snow,33.51,25.89,31.51,0.92,992.5,9.42,135,0.99,2.15,
1519992000,Overcast,cloudy,0,0,35.63,29.28,33.29,0.91,992.95,7.97,151,0.97,2.7,
1519995600,Overcast,cloudy,0.0011,0.11,rain,36.42,31.35,34.54,0.93,993.31,6.2,155,0.96,3.07,
1519999200,Overcast,cloudy,0.0013,0.13,rain,38.34,33.25,35.8,0.9,993.39,6.82,152,0.97,3.21,
1520002800,Overcast,cloudy,0,0,39.22,34.7,35.38,0.86,993.56,6.19,157,0.94,4.19,
1520006400,Overcast,cloudy,0.0012,0.12,rain,38.44,32.92,34.91,0.87,993.71,7.58,138,0.96,4.31,
1520010000,Mostly Cloudy,partly-cloudy-day,0.0007,0.07,rain,36.6,31.66,33.3,0.88,994.1,6.08,143,0.78,4.17,
1520013600,Mostly Cloudy,partly-cloudy-night,0,0,35.38,29.46,32,0.87,994.79,7.18,140,0.68,4.05,
1520017200,Mostly Cloudy,partly-cloudy-night,0,0,34.04,27.94,31.66,0.91,995.15,7.02,138,0.84,4.54,
1520020800,Mostly Cloudy,partly-cloudy-night,0,0,33.78,28.26,31.29,0.9,995.69,6.12,133,0.76,4.64,
1520024400,Partly Cloudy,partly-cloudy-night,0,0,33.55,28.43,30.35,0.88,995.93,5.55,124,0.38,4.6,
1520028000,Partly Cloudy,partly-cloudy-night,0,0,32.22,27.56,29.35,0.89,995.94,4.76,129,0.28,4.34,
1520031600,Partly Cloudy,partly-cloudy-night,0,0,31.17,25.49,29.48,0.93,995.87,5.7,114,0.25,4.4,
1520035200,Clear,clear-night,0,0,31.02,25.84,28.79,0.91,995.68,5.09,119,0.17,4.34,
1520038800,Clear,clear-night,0,0,29.88,23.36,27.7,0.91,995.47,6.44,115,0.14,4.17,
1520042400,Clear,clear-night,0,0,29.57,22.7,28.09,0.94,994.98,6.81,101,0.16,4.69,
1520046000,Clear,clear-night,0,0,29.4,22.63,27.31,0.92,994.38,6.64,98,0.22,4.23,
1520049600,Partly Cloudy,partly-cloudy-night,0,0,29.5,23.21,27.37,0.92,993.89,6.05,98,0.3,4.46,
1520053200,Partly Cloudy,partly-cloudy-night,0,0,29.41,23.32,27.21,0.91,993.45,5.79,97,0.41,4.15,
1520056800,Partly Cloudy,partly-cloudy-night,0,0,28.62,22.58,26.36,0.91,993.15,5.56,89,0.4,4.03,
1520060400,Partly Cloudy,partly-cloudy-day,0,0,29.61,24.18,27.55,0.92,993.35,5.1,91,0.35,3.97,
1520064000,Mostly Cloudy,partly-cloudy-day,0,0,32.23,26.32,29.82,0.91,993.51,6.25,97,0.65,3.83,
1520067600,Mostly Cloudy,partly-cloudy-day,0,0,34.5,27.61,31.19,0.88,993.49,8.48,102,0.65,4.19,
1520071200,Mostly Cloudy,partly-cloudy-day,0.0007,0.07,rain,37.44,30.98,32.93,0.84,993.43,8.94,116,0.62,5.27,
1520074800,Mostly Cloudy,partly-cloudy-day,0.0027,0.05,rain,40.66,35.39,34.55,0.79,993.5,8.01,118,0.61,5.67,
1520078400,Mostly Cloudy,partly-cloudy-day,0,0,41.88,36.68,34.66,0.75,993.6,8.41,136,0.82,6.16,
1520082000,Mostly Cloudy,partly-cloudy-day,0,0,42.22,37.49,34.92,0.75,993.97,7.6,144,0.87,6.16,
1520085600,Mostly Cloudy,partly-cloudy-day,0,0,42.4,38.36,36.11,0.78,994.21,6.42,139,0.88,5.34,
1520089200,Mostly Cloudy,partly-cloudy-day,0,0,41.8,37.33,36.43,0.81,994.49,6.95,132,0.9,4.72,
1520092800,Overcast,cloudy,0.0009,0.04,rain,41.23,36.11,36.55,0.83,994.88,7.94,129,0.94,4.73,
1520096400,Mostly Cloudy,partly-cloudy-day,0.0066,0.15,rain,38.64,33.86,35.64,0.89,995.3,6.43,133,0.67,3.82,
1520100000,Overcast,cloudy,0,0,38.23,32.77,35.68,0.9,995.92,7.4,132,0.97,4.3,
1520103600,Mostly Cloudy,partly-cloudy-night,0.0017,0.11,rain,37,31.72,35.42,0.94,996.12,6.7,139,0.68,3.9,
1520107200,Partly Cloudy,partly-cloudy-night,0.0042,0.16,rain,36.57,31.18,34.66,0.93,996.47,6.73,135,0.5,3.46,
1520110800,Clear,clear-night,0,0,37.09,31.94,35.15,0.93,996.69,6.51,145,0.16,4.02,
1520114400,Mostly Cloudy,partly-cloudy-night,0.002,0.1,rain,38.3,33.66,36.21,0.92,996.87,6.11,142,0.79,5.36,
1520118000,Partly Cloudy,partly-cloudy-night,0.0015,0.07,rain,36.04,30.67,34.37,0.94,997.15,6.52,136,0.37,4.63,
1520121600,Partly Cloudy,partly-cloudy-night,0,0,36.34,31.05,35.08,0.95,997.5,6.5,135,0.31,4.75,
1520125200,Mostly Cloudy,partly-cloudy-night,0.0014,0.1,rain,36.16,30.33,35.12,0.96,997.59,7.3,144,0.71,5.72,
1520128800,Clear,clear-night,0.0005,0.05,rain,35.31,29.47,34.44,0.97,997.29,7.02,123,0.16,5.26,
1520132400,Clear,clear-night,0,0,34.79,29.1,34.01,0.97,996.94,6.65,122,0.22,5.2,
1520136000,Clear,clear-night,0,0,34.41,28.29,33.39,0.96,996.6,7.17,129,0.13,5.18,
1520139600,Mostly Cloudy,partly-cloudy-night,0,0,35.1,28.95,33.31,0.93,996.3,7.46,120,0.78,6.42,
1520143200,Mostly Cloudy,partly-cloudy-night,0,0,35.29,29.24,34.21,0.96,995.9,7.35,123,0.78,7.8,
1520146800,Mostly Cloudy,partly-cloudy-day,0.0005,0.05,rain,36.84,30.68,34.84,0.92,995.62,8.1,120,0.76,7.78,
1520150400,Partly Cloudy,partly-cloudy-day,0.0005,0.05,rain,39.24,33.89,37.08,0.92,995.12,7.58,127,0.58,8.57,
1520154000,Mostly Cloudy,partly-cloudy-day,0.0009,0.05,rain,41.95,38.19,38.48,0.87,994.78,5.83,122,0.66,8.53,
1520157600,Mostly Cloudy,partly-cloudy-day,0.0028,0.19,rain,43.42,39.42,39.48,0.86,994.36,6.7,115,0.85,8.65,
1520161200,Mostly Cloudy,partly-cloudy-day,0.0058,0.14,rain,45.06,40.71,40.1,0.83,993.63,8.1,132,0.93,8.76,
1520164800,Overcast,cloudy,0,0,45.9,42.21,40.39,0.81,992.87,7.09,134,0.94,8.23,
1520168400,Partly Cloudy,partly-cloudy-day,0.0145,0.26,rain,46.66,43.4,41.51,0.82,992.11,6.53,128,0.54,6.59,
1520172000,Light Rain,rain,0.0267,0.77,rain,45.9,41.96,42.15,0.87,991.9,7.59,151,1,5.99,
1520175600,Overcast,cloudy,0,0,45.36,40.88,41.91,0.88,991.83,8.51,174,0.98,5.41,
1520179200,Mostly Cloudy,partly-cloudy-day,0.0215,0.76,rain,44.88,40.69,42.17,0.9,991.76,7.66,182,0.92,6.22,
1520182800,Overcast,cloudy,0.007,0.3,rain,44.39,38.79,41.03,0.88,992.2,10.79,206,0.97,6.69,
1520186400,Overcast,cloudy,0,0,42.57,37.38,39.79,0.9,993.07,8.72,205,0.95,6.74,
1520190000,Mostly Cloudy,partly-cloudy-night,0,0,41.98,36.34,39.21,0.9,993.85,9.41,208,0.68,6.69,
1520193600,Mostly Cloudy,partly-cloudy-night,0,0,41.61,36.08,38.89,0.9,994.67,8.97,200,0.77,6.27,
1520197200,Mostly Cloudy,partly-cloudy-night,0,0,40.64,34.79,38.83,0.93,995.42,9.2,188,0.66,7.53,
1520200800,Partly Cloudy,partly-cloudy-night,0.0005,0.05,rain,40,34.57,38.1,0.93,995.95,8.03,191,0.51,6.69,
1520204400,Mostly Cloudy,partly-cloudy-night,0,0,40.2,34.42,38.33,0.93,996.38,8.83,195,0.81,7.12,
1520208000,Mostly Cloudy,partly-cloudy-night,0,0,38.78,33.6,37.34,0.94,996.43,7.13,186,0.78,6.67,
1520211600,Partly Cloudy,partly-cloudy-night,0,0,38.19,33.27,36.85,0.95,996.37,6.5,156,0.52,6.48,
1520215200,Partly Cloudy,partly-cloudy-night,0,0,38.99,34.32,37.77,0.95,996.02,6.36,154,0.41,6.67,
1520218800,Mostly Cloudy,partly-cloudy-night,0,0,38.19,33.23,37.09,0.96,995.56,6.56,167,0.88,6.52,
1520222400,Mostly Cloudy,partly-cloudy-night,0,0,37.16,32.76,35.77,0.95,995.36,5.48,147,0.88,6,
1520226000,Partly Cloudy,partly-cloudy-night,0,0,36.34,32.7,35.61,0.97,995.32,4.4,152,0.52,5.69,
1520229600,Partly Cloudy,partly-cloudy-night,0,0,36.66,32.17,35.33,0.95,995.19,5.47,142,0.54,5.47,
1520233200,Clear,clear-day,0,0,36.94,32.21,36.22,0.97,995.07,5.86,134,0.21,5.6,
1520236800,Mostly Cloudy,partly-cloudy-day,0,0,40.04,35.82,38.37,0.94,995.07,5.98,124,0.92,8.35,
1520240400,Mostly Cloudy,partly-cloudy-day,0,0,44.2,39.56,40.63,0.87,994.83,8.3,138,0.8,8.7,
1520244000,Partly Cloudy,partly-cloudy-day,0,0,46.66,42.22,41.35,0.82,994.38,9.15,143,0.56,8.35,
1520247600,Mostly Cloudy,partly-cloudy-day,0,0,50.17,50.17,42.3,0.74,993.89,9.19,135,0.9,8.13,
1520251200,Mostly Cloudy,partly-cloudy-day,0,0,52.57,52.57,41.47,0.66,992.99,10.74,142,0.84,7.59,
1520254800,Overcast,cloudy,0,0,53.5,53.5,40.58,0.61,992.01,11.72,140,0.94,7.62,
1520258400,Mostly Cloudy,partly-cloudy-day,0,0,54.26,54.26,41.05,0.61,991.18,10.08,147,0.92,8.47,
1520262000,Mostly Cloudy,partly-cloudy-day,0,0,53.43,53.43,40.45,0.61,990.84,8.82,142,0.68,7.43,
1520265600,Mostly Cloudy,partly-cloudy-day,0,0,51.91,51.91,40.75,0.66,990.55,7.19,132,0.69,7.43,
1520269200,Mostly Cloudy,partly-cloudy-day,0,0,48.15,45.3,40,0.73,990.57,6.31,123,0.6,7.76,
1520272800,Mostly Cloudy,partly-cloudy-night,0,0,45.47,41.99,38.62,0.77,990.83,6.49,110,0.62,7.76,
1520276400,Overcast,cloudy,0,0,43.59,40.14,37.95,0.8,990.91,5.82,119,0.96,8.62,
1520280000,Partly Cloudy,partly-cloudy-night,0,0,41.1,38.06,36.64,0.84,990.88,4.62,125,0.42,9.01,
1520283600,Mostly Cloudy,partly-cloudy-night,0,0,40.1,37,35.75,0.84,990.92,4.49,138,0.87,9.69,
1520287200,Mostly Cloudy,partly-cloudy-night,0,0,40.25,37.48,35.99,0.85,990.88,4.13,142,0.84,9.47,
1520290800,Overcast,cloudy,0,0,39.88,36.86,36.17,0.86,990.92,4.36,142,0.97,9.07,
1520294400,Overcast,cloudy,0,0,39.49,37.14,36.48,0.89,990.92,3.58,147,0.96,8.95,
1520298000,Overcast,cloudy,0,0,38.77,36.34,35.77,0.89,990.91,3.56,141,0.98,9.1,
1520301600,Mostly Cloudy,partly-cloudy-night,0,0,38.68,38.68,36.3,0.91,990.79,2.84,142,0.6,8.34,
1520305200,Mostly Cloudy,partly-cloudy-night,0,0,38.33,38.33,36.28,0.92,990.79,2.74,148,0.85,6.93,
1520308800,Partly Cloudy,partly-cloudy-night,0,0,38.49,36.59,36.61,0.93,990.81,3.05,158,0.48,5.77,
1520312400,Mostly Cloudy,partly-cloudy-night,0.008,0.45,rain,38.08,38.08,37,0.96,990.87,2.56,156,0.85,4.47,
1520316000,Mostly Cloudy,partly-cloudy-night,0,0,37.98,37.98,36.47,0.94,991.13,1.86,186,0.89,3.94,
1520319600,Overcast,cloudy,0.0015,0.07,rain,38.83,38.83,37.67,0.96,991.54,2.3,207,0.98,3.8,
1520323200,Mostly Cloudy,partly-cloudy-day,0.0021,0.13,rain,40.13,37.75,38.95,0.96,992.01,3.7,224,0.93,3.93,
1520326800,Mostly Cloudy,partly-cloudy-day,0,0,43.75,40.44,40.33,0.88,992.23,5.66,215,0.93,6.21,
1520330400,Mostly Cloudy,partly-cloudy-day,0,0,45.77,43.48,40.67,0.82,992.34,4.66,193,0.92,7.02,
1520334000,Overcast,cloudy,0,0,47.66,45.04,41.45,0.79,992.21,5.72,191,0.95,7.13,
1520337600,Mostly Cloudy,partly-cloudy-day,0,0,49.42,46.55,40.5,0.71,991.95,6.86,201,0.82,7.26,
1520341200,Mostly Cloudy,partly-cloudy-day,0,0,51.16,51.16,39.65,0.65,991.77,6.65,209,0.84,7.43,
1520344800,Mostly Cloudy,partly-cloudy-day,0,0,50.9,50.9,38.85,0.63,991.59,6.24,215,0.83,7.62,
1520348400,Mostly Cloudy,partly-cloudy-day,0,0,51.19,51.19,38.68,0.62,991.48,6.19,197,0.8,7.43,
1520352000,Mostly Cloudy,partly-cloudy-day,0,0,50.25,50.25,38,0.63,991.43,5.17,191,0.77,8.65,
1520355600,Mostly Cloudy,partly-cloudy-day,0,0,47.32,45.12,38.03,0.7,991.61,4.91,167,0.92,8.77,
1520359200,Mostly Cloudy,partly-cloudy-night,0,0,42.91,40.43,37.18,0.8,992.12,4.3,159,0.62,8.96,
1520362800,Mostly Cloudy,partly-cloudy-night,0,0,40.81,36.92,37.18,0.87,992.32,5.7,130,0.85,8.81,
1520366400,Mostly Cloudy,partly-cloudy-night,0,0,39.66,34.87,36.5,0.88,992.25,6.76,128,0.72,8.38,
1520370000,Mostly Cloudy,partly-cloudy-night,0,0,39.68,34.86,37.04,0.9,992.39,6.83,120,0.86,8.23,
1520373600,Mostly Cloudy,partly-cloudy-night,0,0,40,36.03,36.99,0.89,992.22,5.59,129,0.79,8,
1520377200,Overcast,cloudy,0.0004,0.04,rain,39.74,35.81,37.15,0.9,992.23,5.47,138,0.95,8.04,
1520380800,Overcast,cloudy,0,0,40.06,36.51,37.11,0.89,992.26,5.04,144,0.96,7.8,
1520384400,Overcast,cloudy,0.0005,0.05,rain,41.28,38,37.51,0.86,992.15,4.97,168,0.96,7.3,
1520388000,Overcast,cloudy,0,0,40.58,35.97,38.16,0.91,991.99,6.76,164,0.98,6.68,
1520391600,Overcast,cloudy,0,0,41.18,36.02,38.7,0.91,991.79,8,168,1,6.02,
1520395200,Overcast,cloudy,0.0124,0.42,rain,41.34,36.17,39.79,0.94,991.96,8.1,180,0.97,4.53,
1520398800,Overcast,cloudy,0.0203,0.6,rain,41.26,36.02,39.08,0.92,992.18,8.2,196,0.99,5.75,
1520402400,Overcast,cloudy,0,0,41,35.31,38.74,0.92,992.58,9.02,212,0.99,5.28,
1520406000,Overcast,cloudy,0.0052,0.29,rain,40.89,35.07,38.52,0.91,993.36,9.25,214,0.99,5.35,
1520409600,Overcast,cloudy,0.0079,0.4,rain,40.95,34.31,38.58,0.91,994.19,11.27,224,0.99,5.37,
1520413200,Overcast,cloudy,0,0,41.54,34.8,38.88,0.9,994.95,11.94,227,0.99,5.6,
1520416800,Overcast,cloudy,0.0136,0.66,rain,42.12,34.92,39.53,0.9,995.69,13.79,238,0.99,5.64,
1520420400,Overcast,cloudy,0.0035,0.21,rain,42.87,36.13,39.67,0.88,996.5,12.98,233,0.96,6.21,
1520424000,Overcast,cloudy,0,0,43.46,36.58,39.75,0.87,997,13.9,245,0.97,5.94,
1520427600,Mostly Cloudy,partly-cloudy-day,0.0129,0.7,rain,43.79,37.17,39.07,0.83,997.35,13.37,252,0.88,7.43,
1520431200,Mostly Cloudy,partly-cloudy-day,0.0127,0.54,rain,45.13,39.41,39.79,0.81,997.86,11.67,257,0.92,7.29,
1520434800,Mostly Cloudy,partly-cloudy-day,0,0,43.75,37.42,39.05,0.83,998.41,12.43,265,0.81,7.22,
1520438400,Light Rain,rain,0.0274,0.53,rain,44.02,38.16,38.4,0.8,999.27,11.23,257,0.92,7.43,
1520442000,Mostly Cloudy,partly-cloudy-day,0.0043,0.24,rain,43.06,37.99,37.62,0.81,1000.13,8.7,260,0.67,7.59,
1520445600,Mostly Cloudy,partly-cloudy-night,0,0,40.89,36.05,36.93,0.86,1001.17,7.28,249,0.73,7.92,
1520449200,Mostly Cloudy,partly-cloudy-night,0.0011,0.05,rain,39.99,34.62,36.47,0.87,1002.09,7.92,239,0.77,8.18,
1520452800,Mostly Cloudy,partly-cloudy-night,0.0005,0.05,rain,39.34,33.83,36.24,0.89,1002.79,7.9,238,0.71,8.21,
1520456400,Mostly Cloudy,partly-cloudy-night,0.0009,0.05,rain,38.35,33.68,35.47,0.89,1003.56,6.17,229,0.75,9.02,
1520460000,Partly Cloudy,partly-cloudy-night,0,0,36.75,32.94,34.03,0.9,1004.14,4.67,205,0.25,8.15,
1520463600,Mostly Cloudy,partly-cloudy-night,0,0,36.46,31.75,34.33,0.92,1004.42,5.71,210,0.74,7.2,
1520467200,Partly Cloudy,partly-cloudy-night,0,0,35.1,30.7,32.97,0.92,1004.57,5.01,199,0.31,7.1,
1520470800,Mostly Cloudy,partly-cloudy-night,0,0,35.99,30.85,33.96,0.92,1004.6,6.18,193,0.63,7.07,
1520474400,Mostly Cloudy,partly-cloudy-night,0.001,0.1,rain,35.85,31.02,33.94,0.93,1004.29,5.73,177,0.64,6.94,
1520478000,Mostly Cloudy,partly-cloudy-night,0,0,36.23,30.05,34.65,0.94,1003.82,7.91,190,0.83,6.68,
1520481600,Partly Cloudy,partly-cloudy-night,0,0,36.44,29.98,34.44,0.92,1003.64,8.5,176,0.4,6.68,
1520485200,Mostly Cloudy,partly-cloudy-night,0,0,37.14,30.1,35.19,0.93,1003.64,9.99,173,0.83,7.09,
1520488800,Mostly Cloudy,partly-cloudy-night,0,0,38.46,30.95,36.56,0.93,1003.75,11.87,185,0.8,7.16,
1520492400,Mostly Cloudy,partly-cloudy-day,0,0,40.27,32.71,37.59,0.9,1003.62,13.35,192,0.87,7.2,
1520496000,Breezy and Overcast,wind,0.0009,0.05,rain,41.98,34.33,38.93,0.89,1003.59,15.13,192,0.95,7.25,
1520499600,Breezy and Overcast,wind,0,0,44.11,36.58,39.73,0.84,1003.26,16.99,199,0.94,7.39,
1520503200,Breezy and Overcast,wind,0.0055,0.07,rain,45.96,38.57,40.47,0.81,1002.77,18.75,205,0.99,7.06,
1520506800,Breezy and Overcast,wind,0.0147,0.23,rain,47.73,41.07,40.23,0.75,1002.5,17.86,212,0.94,6.82,
1520510400,Breezy and Mostly Cloudy,wind,0,0,48.97,42.53,40.27,0.72,1002.07,18.58,217,0.93,6.59,
1520514000,Breezy and Overcast,wind,0.0176,0.35,rain,48.71,42.56,40.07,0.72,1001.72,16.86,227,0.95,6.99,
1520517600,Breezy and Overcast,wind,0.0163,0.3,rain,48.01,41.62,40.73,0.76,1001.87,16.98,239,0.96,7.29,
1520521200,Overcast,cloudy,0.0009,0.05,rain,44.99,38.93,38.44,0.78,1002.41,12.58,263,0.97,7.22,
1520524800,Overcast,cloudy,0.0199,0.51,rain,46.11,40.97,39.18,0.77,1003.07,10.7,257,0.97,7.62,
1520528400,Mostly Cloudy,partly-cloudy-day,0.0179,0.44,rain,44.41,39.88,38.57,0.8,1003.86,8.17,269,0.92,7.89,
1520532000,Overcast,cloudy,0,0,42.26,38.5,38.45,0.86,1004.74,5.91,268,0.98,7.68,
1520535600,Mostly Cloudy,partly-cloudy-night,0.0108,0.44,rain,41.6,38.89,37.72,0.86,1005.49,4.32,248,0.92,8.05,
1520539200,Overcast,cloudy,0.0069,0.39,rain,40.44,38.01,37.56,0.89,1006,3.8,223,0.94,8.25,
1520542800,Mostly Cloudy,partly-cloudy-night,0,0,39.04,36.2,37.16,0.93,1006.55,4,211,0.88,7.49,
1520546400,Mostly Cloudy,partly-cloudy-night,0.0005,0.05,rain,38.75,34.75,37.22,0.94,1007.03,5.33,196,0.88,8.27,
1520550000,Mostly Cloudy,partly-cloudy-night,0,0,38.11,35.73,36.75,0.95,1007.26,3.42,178,0.9,8.62,
1520553600,Mostly Cloudy,partly-cloudy-night,0,0,37.86,37.86,36.7,0.96,1007.4,2.83,153,0.88,8.65,
1520557200,Mostly Cloudy,partly-cloudy-night,0,0,38.21,35.59,36.85,0.95,1007.51,3.66,149,0.7,7.28,
1520560800,Overcast,cloudy,0.0014,0.05,rain,38.33,36.07,37.28,0.96,1007.44,3.35,146,1,7.18,
1520564400,Mostly Cloudy,partly-cloudy-night,0,0,38.92,35.2,37.53,0.95,1007.46,5.01,140,0.93,6.8,
1520568000,Overcast,cloudy,0.0017,0.17,rain,39.17,36.02,37.23,0.93,1007.5,4.37,140,1,5.81,
1520571600,Overcast,cloudy,0.0011,0.05,rain,40.08,37.28,37.99,0.92,1007.37,4.14,152,0.99,5.39,
1520575200,Overcast,cloudy,0,0,40.25,37.23,38.95,0.95,1007.35,4.43,147,0.99,5.06,
1520578800,Partly Cloudy,partly-cloudy-day,0.0021,0.21,rain,41.07,38.3,39.27,0.93,1007.49,4.29,133,0.57,4.91,
1520582400,Overcast,cloudy,0.0046,0.46,rain,42.6,40.33,40.82,0.93,1007.61,4,128,0.94,5.36,
1520586000,Overcast,cloudy,0,0,44.53,41.04,41.99,0.91,1007.55,6.2,131,0.97,5.71,
1520589600,Overcast,cloudy,0.0096,0.52,rain,46.15,42.64,43.62,0.91,1007.39,6.83,149,0.97,5.88,
1520593200,Overcast,cloudy,0.0019,0.14,rain,48.45,44.82,44.93,0.88,1007.06,8.14,166,0.99,6.49,
1520596800,Overcast,cloudy,0,0,50.08,50.08,45.34,0.84,1006.6,7.73,165,0.97,6.33,
1520600400,Overcast,cloudy,0,0,51.23,51.23,45.58,0.81,1005.69,8.55,164,0.97,6.68,
1520604000,Overcast,cloudy,0.0038,0.38,rain,52.16,52.16,46.29,0.8,1005.04,7.69,159,0.96,7.8,
1520607600,Overcast,cloudy,0,0,51.98,51.98,46.74,0.82,1004.72,7.95,151,0.96,7.77,
1520611200,Mostly Cloudy,partly-cloudy-day,0.0031,0.21,rain,51.2,51.2,47.12,0.86,1004.33,7.24,149,0.83,7.02,
1520614800,Mostly Cloudy,partly-cloudy-day,0.0065,0.25,rain,50.84,50.84,46.93,0.86,1004.1,7.52,148,0.9,6.75,
1520618400,Overcast,cloudy,0,0,50.48,50.48,46.78,0.87,1004.08,7.08,146,0.98,6.67,
1520622000,Mostly Cloudy,partly-cloudy-night,0.0214,0.6,rain,50.37,50.37,46.88,0.88,1003.81,7.48,146,0.61,6.4,
1520625600,Partly Cloudy,partly-cloudy-night,0.0164,0.49,rain,50.48,50.48,46.74,0.87,1003.43,7.13,151,0.54,6.53,
1520629200,Mostly Cloudy,partly-cloudy-night,0.0009,0.05,rain,50.66,50.66,47.01,0.87,1003.16,7.49,155,0.61,6.93,
1520632800,Mostly Cloudy,partly-cloudy-night,0,0,50.54,50.54,46.28,0.85,1002.8,7.61,149,0.91,8.54,
1520636400,Overcast,cloudy,0,0,50.83,50.83,45.95,0.83,1002.44,7.63,162,0.98,8.86,
1520640000,Overcast,cloudy,0,0,52.34,52.34,45.94,0.79,1002.18,8.35,182,0.97,9.1,
1520643600,Overcast,cloudy,0.0007,0.07,rain,52.65,52.65,45.88,0.78,1002.01,8.01,184,0.97,9.62,
1520647200,Overcast,cloudy,0.0007,0.07,rain,52.11,52.11,45.75,0.79,1001.71,7.27,180,0.97,9.47,
1520650800,Mostly Cloudy,partly-cloudy-night,0,0,51.5,51.5,45.8,0.81,1001.35,8.39,157,0.71,8.77,
1520654400,Overcast,cloudy,0,0,51.31,51.31,45.43,0.8,1000.88,8.76,161,0.96,8.91,
1520658000,Overcast,cloudy,0,0,51.34,51.34,45.35,0.8,1000.74,9.04,165,0.96,8.96,
1520661600,Mostly Cloudy,partly-cloudy-night,0,0,50.49,50.49,45.84,0.84,1000.65,8.8,163,0.92,7.54,
1520665200,Mostly Cloudy,partly-cloudy-day,0.0116,0.19,rain,50.76,50.76,46.71,0.86,1000.82,8.3,167,0.84,7.21,
1520668800,Mostly Cloudy,partly-cloudy-day,0.0131,0.34,rain,51.37,51.37,47.92,0.88,1000.99,9.6,169,0.92,6.76,
1520672400,Mostly Cloudy,partly-cloudy-day,0,0,51.63,51.63,49.15,0.91,1000.92,10.38,165,0.92,7.05,
1520676000,Mostly Cloudy,partly-cloudy-day,0.0093,0.44,rain,52.15,52.15,50.1,0.93,1000.77,10.78,165,0.92,7.11,
1520679600,Mostly Cloudy,partly-cloudy-day,0.0076,0.56,rain,53.67,53.67,50.83,0.9,1000.7,11.63,168,0.91,6.99,
1520683200,Overcast,cloudy,0,0,54.45,54.45,51.74,0.91,1000.67,12.5,179,0.97,6.7,
1520686800,Overcast,cloudy,0.0012,0.12,rain,55.76,55.76,52.26,0.88,1000.23,10.76,181,0.97,7.07,
1520690400,Mostly Cloudy,partly-cloudy-day,0.002,0.12,rain,57.57,57.57,52.33,0.83,1000.13,10.61,190,0.93,7.17,
1520694000,Overcast,cloudy,0,0,59.42,59.42,53.11,0.8,999.98,8.96,188,0.94,7.17,
1520697600,Mostly Cloudy,partly-cloudy-day,0,0,59.69,59.69,52.76,0.78,999.78,7.67,182,0.93,7.56,
1520701200,Mostly Cloudy,partly-cloudy-day,0,0,57.47,57.47,51.99,0.82,1000.01,5.93,169,0.92,9.09,
1520704800,Mostly Cloudy,partly-cloudy-night,0,0,54.43,54.43,50.94,0.88,1000.25,6.37,156,0.82,9.07,
